/m/031y2;/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer;/m/0dxmyh;MISS_149;MISS_2636
/m/02hp70;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/088tb;90;34
/m/024lt6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03spz;87;8
/m/0436kgz;/people/person/spouse_s./people/marriage/location_of_ceremony;/m/056_y;MISS_3625;MISS_38
/m/03902;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/06vkl;1;1
/m/08j7lh;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0d0vqn;18;1
/m/07tlfx;/film/film/country;/m/09c7w0;28;1
/m/0345kr;/common/topic/webpage./common/webpage/category;/m/08mbj5d;1391;1
/m/02_286;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/0lkm;1;1
/m/01svw8n;/people/person/spouse_s./people/marriage/location_of_ceremony;/m/0r0m6;625;6
/m/0c3ybss;/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium;/m/029j_;95;1
/m/01rly6;/sports/sports_team/sport;/m/02vx4;15;1
/m/02y5kn;/people/profession/specialization_of;/m/04_tv;136;12
/m/02rq7nd;/common/topic/webpage./common/webpage/category;/m/08mbj5d;4481;1
/m/09c7w0;/location/country/second_level_divisions;/m/0mwx6;1;2
/m/04l19_;/people/person/profession;/m/02hrh1q;10;1
/m/01qwb5;/education/educational_institution/school_type;/m/01rs41;93;1
/m/0342h;/music/performance_role/regular_performances./music/group_membership/group;/m/0b1zz;1;2
/m/02b25y;/people/person/place_of_birth;/m/064xp;22;17
/m/0g3zpp;/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school;/m/01jq0j;4;23
/m/05zl0;/organization/organization/headquarters./location/mailing_address/citytown;/m/0ljsz;5;8
/m/0bmfnjs;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/06t2t;28;4
/m/02r1c18;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0chghy;9;1
/m/02tc5y;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/02vntj;929;1233
/m/0415ggl;/film/film/language;/m/02h40lc;1;1
/m/04jkpgv;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/015fr;32;1
/m/02_qt;/film/film/genre;/m/01zhp;7;2
/m/0qkyj;/common/topic/webpage./common/webpage/category;/m/08mbj5d;1598;1
/m/0dwtp;/music/performance_role/regular_performances./music/group_membership/role;/m/011_6p;16;15
/m/0kvnn;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gqz2;533;4
/m/02q636;/education/educational_institution/students_graduates./education/education/student;/m/0j582;188;1228
/m/01dw9z;/people/person/profession;/m/018gz8;81;5
/m/05zl0;/education/educational_institution/students_graduates./education/education/student;/m/02kxbwx;25;337
/m/027rpym;/film/film/film_format;/m/01dc60;93;4
/m/026l37;/people/person/profession;/m/01d_h8;704;1
/m/0fq5j;/location/location/time_zones;/m/0gsrz4;MISS_1777;10
/m/02mx98;/people/person/profession;/m/09jwl;66;1
/m/0661m4p;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/01znc_;1;1
/m/01f7jt;/film/film/genre;/m/06n90;1;2
/m/0clfdj;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/03176f;28;517
/m/03_gd;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02pqp12;4;3
/m/016jny;/music/genre/artists;/m/01w02sy;54;634
/m/085h1;/user/ktrueman/default_domain/international_organization/member_states;/m/0167v;1;78
/m/03f1zdw;/people/person/profession;/m/02hrh1q;3;1
/m/0gr0m;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0yx_w;5;38
/m/02lz1s;/award/award_nominee/award_nominations./award/award_nomination/award;/m/054ks3;11;2
/m/0d22f;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0mx3k;3;2
/m/023n39;/people/person/profession;/m/02jknp;2245;4
/m/03_fk9;/people/person/profession;/m/0kyk;2713;14
/m/01wf86y;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;976;1
/m/01bbwp;/people/person/profession;/m/0n1h;2453;11
/m/0gr0m;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0n0bp;9;205
/m/01d2v1;/film/film/other_crew./film/film_crew_gig/crewmember;/m/09pjnd;50;2
/m/024c2;/people/cause_of_death/people;/m/039n1;MISS_66;MISS_188
/m/0qjfl;/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee;/m/03h_9lg;3;1223
/m/094jv;/sports/sports_team_location/teams;/m/01ct6;MISS_48;MISS_18
/m/01pj7;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal;/m/02lq67;2;1
/m/0cgs4;/location/country/capital;/m/096gm;MISS_960;MISS_5
/m/03s5lz;/film/film/featured_film_locations;/m/02_286;592;1
/m/03ksy;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/06ms6;1;1
/m/0p7pw;/film/film/genre;/m/0hn10;1193;28
/m/023g6w;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09vw2b7;244;2
/m/0g55tzk;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0404wqb;1;11
/m/02qhlwd;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0dxtw;113;1
/m/03vtfp;/music/record_label/artist;/m/016l09;1;1
/m/053mhx;/education/educational_institution/students_graduates./education/education/student;/m/010xjr;151;3458
/m/0cxn2;/food/food/nutrients./food/nutrition_fact/nutrient;/m/025rw19;1;1
/m/01wy5m;/film/actor/film./film/performance/film;/m/0fzm0g;44;106
/m/043zg;/people/person/profession;/m/02hrh1q;10;1
/m/043sct5;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/01crd5;453;63
/m/02825nf;/film/film/language;/m/012w70;142;6
/m/06ybb1;/film/film/country;/m/09c7w0;2;1
/m/04hwbq;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/035qy;2;1
/m/02825nf;/film/film/genre;/m/0lsxr;629;7
/m/043zg;/people/person/profession;/m/015cjr;127;10
/m/07h1h5;/soccer/football_player/current_team./sports/sports_team_roster/team;/m/029q3k;42;138
/m/040db;/influence/influence_node/influenced_by;/m/0j3v;28;34
/m/01gx5f;/people/person/profession;/m/09jwl;65;1
/m/021bk;/music/group_member/membership./music/group_membership/role;/m/04rzd;27;4
/m/0m7yy;/award/award_category/winners./award/award_honor/award_winner;/m/014hdb;2;81
/m/03gqgt3;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/03m6j;5;206
/m/03gqgt3;/time/event/locations;/m/04wsz;46;45
/m/0jz9f;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0f4_l;1;7
/m/019rl6;/organization/organization/headquarters./location/mailing_address/state_province_region;/m/01n7q;14;1
/m/09kvv;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/0h5k;27;23
/m/0kbws;/olympics/olympic_games/participating_countries;/m/056vv;2;26
/m/01vw37m;/people/person/profession;/m/08z956;182;18
/m/063t3j;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0c4z8;31;5
/m/01f7j9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;10;1
/m/09tcg4;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03rjj;3;2
/m/01r3kd;/organization/organization/headquarters./location/mailing_address/country;/m/09c7w0;1;1
/m/06pyc2;/film/film/genre;/m/03g3w;262;8
/m/017_qw;/music/genre/artists;/m/02sj1x;1;10
/m/0280061;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03gj2;47;5
/m/0154j;/location/location/time_zones;/m/02llzg;17;1
/m/03h_fk5;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02f716;3;1
/m/01pny5;/people/person/spouse_s./people/marriage/type_of_union;/m/01g63y;1471;2
/m/02grjf;/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency;/m/03z19;5;1
/m/0mnm2;/location/hud_county_place/county;/m/0mnm2;MISS_1200;MISS_726
/m/03j24kf;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;34;1
/m/0g48m4;/people/ethnicity/geographic_distribution;/m/059rby;1;15
/m/01gvr1;/people/person/nationality;/m/09c7w0;41;1
/m/069nzr;/people/person/profession;/m/02hrh1q;10;1
/m/011k11;/music/record_label/artist;/m/01nn3m;38;578
/m/0x67;/people/ethnicity/people;/m/0d9xq;1;490
/m/0jpdn;/people/person/places_lived./people/place_lived/location;/m/030qb3t;836;1
/m/0x67;/people/ethnicity/people;/m/03b78r;1;1031
/m/012vd6;/influence/influence_node/influenced_by;/m/03h_yfh;97;497
/m/0x25q;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/01vx2h;37;1
/m/0jmnl;/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school;/m/01pl14;37;6
/m/015grj;/people/person/nationality;/m/09c7w0;3;1
/m/03f0fnk;/people/person/gender;/m/05zppz;57;1
/m/02_1sj;/film/film/genre;/m/06cvj;376;12
/m/05zr6wv;/award/award_category/nominees./award/award_nomination/nominated_for;/m/01cssf;40;184
/m/0vhm;/tv/tv_program/genre;/m/095bb;8;4
/m/05zr6wv;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02xtxw;11;123
/m/044mvs;/people/person/places_lived./people/place_lived/location;/m/0947l;240;342
/m/047qxs;/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium;/m/029j_;69;1
/m/01hgwkr;/people/person/spouse_s./people/marriage/type_of_union;/m/01g63y;1743;2
/m/01gtc0;/government/legislative_session/members./government/government_position_held/district_represented;/m/04rrd;1;1
/m/0kvgtf;/film/film/genre;/m/01hwc6;540;69
/m/0vfs8;/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source;/m/0jbk9;109;1
/m/01cl0d;/music/record_label/artist;/m/014pg1;18;352
/m/032dg7;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/01dvbd;19;779
/m/01w0yrc;/people/person/profession;/m/02krf9;273;4
/m/03nt7j;/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school;/m/0hd7j;7;44
/m/0bk4s;/people/person/nationality;/m/07ssc;3412;2
/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/058z2d;1;51
/m/04sylm;/education/educational_institution/students_graduates./education/education/student;/m/01wwnh2;22;1510
/m/0cfdd;/music/performance_role/regular_performances./music/group_membership/role;/m/02snj9;8;9
/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/01y20v;1;24
/m/07tw_b;/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium;/m/029j_;49;1
/m/07b_l;/location/location/contains;/m/010bnr;71;1854
/m/09qwmm;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02jxrw;2;8
/m/02dq8f;/common/topic/webpage./common/webpage/category;/m/08mbj5d;3;1
/m/0g5838s;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/06c1y;10;1
/m/0cwfgz;/award/award_winning_work/awards_won./award/award_honor/honored_for;/m/07b1gq;1;1
/m/0cvkv5;/award/award_winning_work/awards_won./award/award_honor/award;/m/09ly2r6;7;8
/m/04bdxl;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sb52;53;1
/m/05m_8;/sports/sports_team/sport;/m/018jz;1;1
/m/01rr9f;/people/person/nationality;/m/09c7w0;6;1
/m/0b_75k;/time/event/locations;/m/099ty;20;65
/m/0bwfn;/education/educational_institution/students_graduates./education/education/student;/m/06hgj;2;1774
/m/051kd;/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor;/m/0dt645q;13;28
/m/0fvd03;/education/educational_institution/students_graduates./education/education/student;/m/017g21;42;281
/m/03qk20;/music/record_label/artist;/m/01ww_vs;56;484
/m/02w7gg;/people/ethnicity/people;/m/0qf43;1;393
/m/01_k0d;/people/person/profession;/m/02hv44_;1291;10
/m/02fsn;/music/instrument/instrumentalists;/m/0dw3l;18;160
/m/02qkq0;/tv/tv_program/genre;/m/07s9rl0;1;1
/m/05v1sb;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gq_v;2;1
/m/03bwzr4;/education/educational_degree/people_with_this_degree./education/education/institution;/m/02x9g_;2;222
/m/06by7;/music/genre/artists;/m/013w8y;1;28
/m/06by7;/music/genre/artists;/m/01d_h;3;462
/m/099c8n;/award/award_category/nominees./award/award_nomination/nominated_for;/m/03xf_m;1;13
/m/01fwf1;/people/person/gender;/m/02zsn;1;1
/m/02fp82;/tv/tv_network/programs./tv/tv_network_duration/program;/m/015w8_;8;4
/m/0hv8w;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0jgd;70;7
/m/0yzvw;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/09c7w0;1;1
/m/0pqc5;/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office;/m/02cl1;1;4
/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/institution;/m/02hwww;1;46
/m/02bjhv;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01tbp;108;8
/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/institution;/m/029d_;1;1
/m/05w3f;/music/genre/artists;/m/014_lq;5;7
/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/institution;/m/02jx_v;2;326
/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/institution;/m/03l78j;1;118
/m/02hhtj;/people/person/profession;/m/02hrh1q;22;1
/m/05q7cj;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/011yg9;3;10
/m/01c6k4;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location;/m/03rk0;1;26
/m/05w3f;/music/genre/artists;/m/03fbc;41;191
/m/078bz;/education/educational_institution/students_graduates./education/education/student;/m/06lj1m;26;2040
/m/0b1xl;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/02_7t;44;6
/m/026lgs;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/047yc;125;17
/m/01cgz;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/035dk;3;34
/m/0bx8pn;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/02822;23;10
/m/0ch26b_;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0345h;2;1
/m/0cc97st;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/06npd;105;25
/m/05zvj3m;/award/award_category/nominees./award/award_nomination/nominated_for;/m/034qrh;4;38
/m/0889d;/common/topic/webpage./common/webpage/category;/m/08mbj5d;1588;1
/m/02x6dqb;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03rjj;43;1
/m/0584j4n;/people/person/profession;/m/089fss;1;1
/m/04z_3pm;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0154j;10;2
/m/01v3s2_;/people/person/profession;/m/0dxtg;412;4
/m/04n52p6;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/09pmkv;9;2
/m/0ddd0gc;/tv/tv_program/country_of_origin;/m/07ssc;4;2
/m/0bvg70;/people/person/profession;/m/03gjzk;4;1
/m/09qc1;/people/person/gender;/m/05zppz;139;1
/m/024jwt;/people/person/profession;/m/0kyk;1592;12
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/0cy41;1;576
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/0yyh;1;4
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/0qr8z;1;4
/m/02rybfn;/people/person/nationality;/m/09c7w0;1;1
/m/0k6nt;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal;/m/02lq5w;5;1
/m/03mck3c;/sports/sports_team/sport;/m/02vx4;120;1
/m/0gq_v;/award/award_category/winners./award/award_honor/ceremony;/m/02glmx;1;1
/m/0gq_v;/award/award_category/winners./award/award_honor/ceremony;/m/0c53zb;3;8
/m/037jz;/influence/influence_node/influenced_by;/m/03f70xs;70;63
/m/0391jz;/film/actor/film./film/performance/special_performance_type;/m/01pb34;465;1
/m/08tq4x;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/06mzp;101;10
/m/0fms83;/award/award_category/nominees./award/award_nomination/nominated_for;/m/091z_p;8;1
/m/0gvvm6l;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0dxtw;870;5
/m/03hhd3;/film/actor/film./film/performance/film;/m/0dc_ms;1;4
/m/01p45_v;/people/person/places_lived./people/place_lived/location;/m/0f2rq;2213;195
/m/049fgvm;/film/actor/film./film/performance/film;/m/05zpghd;568;62
/m/09r9dp;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qvc0;33;5
/m/01qszl;/business/business_operation/industry;/m/03r8gp;285;39
/m/04gfy7;/people/ethnicity/languages_spoken;/m/02hxcvy;2;2
/m/01trhmt;/award/award_nominee/award_nominations./award/award_nomination/award;/m/01cky2;8;3
/m/0k611;/award/award_category/winners./award/award_honor/ceremony;/m/0dznvw;1;1
/m/030qb3t;/location/location/contains;/m/0281rb;6;80
/m/0ywrc;/award/award_winning_work/awards_won./award/award_honor/award;/m/0gr4k;1;1
/m/016ckq;/music/record_label/artist;/m/01mxqyk;15;209
/m/02n9nmz;/award/award_category/nominees./award/award_nomination/nominated_for;/m/025rxjq;2;41
/m/02wkmx;/award/award_category/winners./award/award_honor/award_winner;/m/01q4qv;1;3
/m/04bdzg;/people/person/profession;/m/02hrh1q;3;1
/m/01y0y6;/people/person/profession;/m/02hrh1q;19;1
/m/04bdxl;/film/actor/film./film/performance/film;/m/09txzv;11;37
/m/07ymr5;/award/award_winner/awards_won./award/award_honor/award_winner;/m/05gnf;4;2
/m/01wdcxk;/people/person/profession;/m/02hrh1q;407;1
/m/09gq0x5;/film/film/language;/m/02h40lc;1;1
/m/015gm8;/film/film/film_art_direction_by;/m/07hhnl;1;1
/m/02bfxb;/people/person/gender;/m/02zsn;2847;2
/m/0d__c3;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/072twv;1;1
